Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ28,OUT018,3417.395073
FDC41,OUT018,1636.68433
FDG40,OUT018,992.7367996
FDA40,OUT018,1872.64922
FDK41,OUT018,1754.33053
FDW52,OUT018,3069.542538
FDS40,OUT018,1059.424922
FDO28,OUT018,2338.406106
FDD53,OUT018,1084.925666
FDF28,OUT018,2452.949224
FDM28,OUT018,3240.631172
FDF16,OUT018,2757.702779
FDN16,OUT018,2079.892138
FDE17,OUT018,2860.224234
FDQ04,OUT018,1097.270549
FDE05,OUT018,2745.584069
FDX40,OUT018,1033.898532
FDE53,OUT018,2126.008565
FDL28,OUT018,4056.44122
FDZ16,OUT018,3497.79845
FDK04,OUT018,1322.546565
FDF53,OUT018,3303.995964
FDZ04,OUT018,1407.292936
FDH41,OUT018,3780.471339
FDD16,OUT018,1651.776716
FDG16,OUT018,3791.646112
FDB17,OUT018,3251.237573
FDH17,OUT018,1989.310445
FDG29,OUT018,1122.050892
FDX51,OUT018,3513.367254
FDR03,OUT018,3695.011023
FDN39,OUT018,3143.593048
FDT39,OUT018,2826.35814
FDK27,OUT018,2369.31351
FDR39,OUT018,3335.462959
FDM51,OUT018,2063.882362
FDP03,OUT018,2383.122754
FDS51,OUT018,1446.573348
FDW03,OUT018,2103.008074
FDQ03,OUT018,4173.669979
FDU27,OUT018,1259.668142
FDG31,OUT018,1485.374401
FDX39,OUT018,3803.210719
FDQ51,OUT018,1248.473601
FDL43,OUT018,1640.69277
FDP15,OUT018,4425.331829
FDZ51,OUT018,1939.272386
FDU15,OUT018,1083.290462
FDQ15,OUT018,1761.583212
FDR15,OUT018,2904.142013
FDH31,OUT018,2063.325436
FDS39,OUT018,2649.460625
FDT27,OUT018,4138.648637
FDI07,OUT018,3536.450341
FDV03,OUT018,2902.721263
FDN03,OUT018,4360.057197
FDS27,OUT018,3525.178231
FDX03,OUT018,1187.647599
FDW15,OUT018,2835.344647
FDN51,OUT018,4564.255614
FDS15,OUT018,2163.806394
FDM14,OUT018,2167.467814
FDF50,OUT018,3521.821842
FDE02,OUT018,1874.925688
FDU01,OUT018,3387.341341
FDG14,OUT018,2821.803248
FDZ37,OUT018,1838.973347
FDT13,OUT018,3371.281388
FDY49,OUT018,3080.086638
FDL14,OUT018,2925.416316
FDE38,OUT018,2989.744237
FDS37,OUT018,2223.112555
FDW25,OUT018,1745.470387
FDZ01,OUT018,2099.776946
FDN02,OUT018,3653.340407
FDJ50,OUT018,1254.097648
FDF14,OUT018,2792.427635
FDY37,OUT018,2701.292204
FDD38,OUT018,2081.624237
FDF38,OUT018,1132.571183
FDM38,OUT018,1261.060444
FDA49,OUT018,1810.397576
FDT01,OUT018,3792.486108
FDV37,OUT018,3573.015848
FDL02,OUT018,2173.826242
FDW37,OUT018,1871.887833
FDE50,OUT018,3422.8637
FDD02,OUT018,2306.72216
FDE26,OUT018,2681.946098
FDP38,OUT018,1240.146846
FDJ14,OUT018,1751.672239
FDW01,OUT018,2815.464358
FDB26,OUT018,1296.374202
FDH14,OUT018,2649.290079
FDJ02,OUT018,2777.709079
FDZ49,OUT018,3931.087244
FDC38,OUT018,2532.750437
FDI38,OUT018,3692.078748
FDD26,OUT018,3355.09872
FDT37,OUT018,4386.384706
FDQ13,OUT018,1783.941406
FDX37,OUT018,2021.104722
FDA22,OUT018,3044.080683
FDI35,OUT018,3263.678415
FDF47,OUT018,3956.833343
FDD35,OUT018,2349.677723
FDH35,OUT018,3024.123607
FDZ34,OUT018,3425.457896
FDF35,OUT018,2131.38165
FDD59,OUT018,1748.110728
FDB11,OUT018,3942.908945
FDD47,OUT018,3113.589188
FDE35,OUT018,1391.410083
FDE47,OUT018,2371.938878
FDH47,OUT018,1985.967419
FDO49,OUT018,1243.748426
FDN13,OUT018,2018.493245
FDQ49,OUT018,2932.482205
FDK25,OUT018,3106.508787
FDP01,OUT018,2890.259181
FDR37,OUT018,3338.630654
FDQ37,OUT018,3482.606524
FDO13,OUT018,3003.565338
FDW58,OUT046,1627.753281
FDA46,OUT046,2956.311186
FDU34,OUT046,1916.533992
FDA09,OUT046,2801.74016
FDV21,OUT046,1914.104257
FDU58,OUT046,2871.647888
FDM22,OUT046,851.5738863
FDQ22,OUT046,560.7617939
FDT57,OUT046,3672.484561
FDS09,OUT046,768.3475659
FDE58,OUT046,1794.536562
FDR45,OUT046,3681.740592
FDN34,OUT046,2630.258961
FDR09,OUT046,4018.511828
FDY45,OUT046,3955.431843
FDV34,OUT046,1135.501535
FDJ10,OUT046,2134.000316
FDX09,OUT046,2706.276241
FDC47,OUT046,3509.738417
FDK33,OUT046,3265.620878
FDA45,OUT046,2707.422139
FDT09,OUT046,2042.68886
FDF34,OUT046,3046.867379
FDP58,OUT046,3359.857072
FDL57,OUT046,4039.150924
FDP09,OUT046,3270.182347
FDD22,OUT046,1725.924331
FDW10,OUT046,2721.288727
FDZ46,OUT046,1650.235343
FDN09,OUT046,3730.153287
FDL09,OUT046,2646.016233
FDO46,OUT046,2954.023611
FDB47,OUT046,3178.192905
FDN22,OUT046,3909.583904
FDS21,OUT046,962.6522858
FDP21,OUT046,2936.978996
FDR10,OUT046,2470.189337
FDT58,OUT046,2557.927015
FDB10,OUT046,3616.961659
FDZ45,OUT046,3055.099697
FDU22,OUT046,1828.065958
FDG34,OUT046,1710.423377
FDZ33,OUT046,2281.412557
FDU21,OUT046,551.8014133
FDY09,OUT046,2691.84105
FDS45,OUT046,1604.426323
FDD34,OUT046,2503.51513
FDE22,OUT046,2415.178698
FDD10,OUT046,2797.99893
FDA57,OUT046,622.1287407
FDG46,OUT046,1742.005465
FDF10,OUT046,2304.462244
FDJ33,OUT046,1918.331188
FDB34,OUT046,1311.134387
FDN10,OUT046,1804.527595
FDV22,OUT046,2452.454167
FDP22,OUT046,803.3125605
FDK46,OUT046,3990.316344
FDL45,OUT046,1935.221807
FDH22,OUT046,1909.465834
FDK57,OUT046,1836.405246
FDU33,OUT046,682.4398605
FDW22,OUT046,3454.511374
FDI10,OUT046,2645.166857
FDT22,OUT046,877.0323455
FDO33,OUT046,1712.672479
FDS34,OUT046,1806.663981
FDH10,OUT046,2960.119779
FDA10,OUT046,1879.111167
FDK34,OUT046,3667.498197
FDY58,OUT046,3515.052131
FDQ57,OUT046,2234.36226
FDN46,OUT046,1547.74481
FDY46,OUT046,2881.159844
FDQ10,OUT046,2629.13561
FDM21,OUT046,3992.659981
FDW46,OUT046,1015.32971
FDT33,OUT046,2565.64621
FDY34,OUT046,2541.36414
FDC10,OUT046,1830.776314
FDB22,OUT046,2344.988345
FDF46,OUT046,1744.999367
FDB46,OUT046,3304.274182
FDO34,OUT046,2596.565224
FDB58,OUT046,2186.322093
FDG10,OUT046,883.9870576
FDU10,OUT046,587.4583281
FDJ22,OUT046,2933.651934
FDZ22,OUT046,1233.589067
FDQ33,OUT046,2324.794408
FDD46,OUT046,2364.065281
FDC58,OUT046,640.9483953
FDT46,OUT046,729.6874244
FDE10,OUT046,2043.861231
FDK10,OUT046,2798.11251
FDQ09,OUT046,1725.166662
FDY38,OUT046,3622.101205
DRC27,OUT046,3757.976324
FDE52,OUT046,1373.79982
FDZ27,OUT046,694.1368061
FDJ03,OUT046,769.6366188
FDZ02,OUT046,1523.52978
DRI39,OUT046,813.0499767
FDC52,OUT046,2342.920801
FDC15,OUT046,2431.135242
FDD51,OUT046,656.5455445
FDZ50,OUT046,2841.518705
FDT50,OUT046,1485.980929
FDV02,OUT046,2643.788788
FDX26,OUT046,2829.289836
FDA38,OUT046,3645.128675
FDC51,OUT046,1895.289075
FDB28,OUT046,3015.572857
FDB39,OUT046,813.5715846
FDU50,OUT046,1763.970966
FDI27,OUT046,687.47492
FDC03,OUT046,3025.357024
FDT38,OUT046,1310.369721
FDC40,OUT046,1179.937824
FDS26,OUT046,4012.188209
FDC39,OUT046,3150.563349
FDA15,OUT046,3829.611506
FDL39,OUT046,2807.703385
DRD27,OUT046,1511.4895
FDS14,OUT046,2366.2752
FDE39,OUT046,1775.263984
DRI51,OUT046,2622.583247
FDE40,OUT046,946.5346446
FDQ14,OUT046,2290.938146
FDM39,OUT046,2710.207567
FDY02,OUT046,4044.773268
FDB52,OUT046,3941.588152
FDU26,OUT046,1819.190592
FDF40,OUT046,3861.00005
FDV14,OUT046,1366.045053
FDW50,OUT046,2530.555533
FDC04,OUT046,3727.720054
DRH51,OUT046,1305.381464
DRJ51,OUT046,3528.632142
FDV38,OUT046,792.0486769
FDY15,OUT046,2440.144489
FDB40,OUT046,2260.746812
NCN55,OUT046,3716.314281
NCQ38,OUT046,1605.097658
NCM43,OUT046,2507.734566
NCO55,OUT046,1656.031663
NCM26,OUT046,2354.544977
NCO02,OUT046,1003.896021
NCP55,OUT046,845.9340928
NCI31,OUT046,524.3862146
FDH56,OUT046,1802.92145
FDT44,OUT046,1798.278355
FDA31,OUT046,2642.278604
FDE21,OUT046,1745.234705
FDY19,OUT046,1801.855479
FDJ20,OUT046,1920.585927
FDR07,OUT046,1469.328346
FDV56,OUT046,1644.117824
FDB33,OUT046,2415.197958
FDJ08,OUT046,2923.643618
FDS20,OUT046,2792.256662
FDC09,OUT046,1591.202101
FDM44,OUT046,1532.676611
FDZ56,OUT046,2595.542138
FDD08,OUT046,569.7701056
FDU43,OUT046,3728.230406
FDI44,OUT046,1151.156305
FDK56,OUT046,2827.592863
FDW20,OUT046,1891.327625
FDD32,OUT046,1268.200942
FDX32,OUT046,2269.508418
FDY08,OUT046,2141.04823
FDU08,OUT046,1486.172473
FDV43,OUT046,656.8680039
FDK32,OUT046,2343.202265
FDE09,OUT046,1692.816046
FDG45,OUT046,3255.815341
FDV32,OUT046,958.3656451
FDY31,OUT046,2241.430564
FDF45,OUT046,936.4453911
FDU44,OUT046,2523.710119
FDR56,OUT046,3040.377517
FDB21,OUT046,3673.59463
FDQ55,OUT046,1796.094323
FDV08,OUT046,628.22229
FDQ19,OUT046,3749.269348
FDX07,OUT046,2860.654382
FDT56,OUT046,899.7065869
FDV31,OUT046,2721.424706
FDD33,OUT046,3549.598599
FDC57,OUT046,2981.905565
FDW08,OUT046,1586.616413
FDO56,OUT046,1788.724796
FDL44,OUT046,2460.71029
FDD45,OUT046,1411.793951
FDY43,OUT046,2573.942083
FDM56,OUT046,1643.931192
FDE57,OUT046,2144.681228
FDZ07,OUT046,958.2648374
FDB32,OUT046,1429.986349
FDC32,OUT046,1413.855163
FDF09,OUT046,513.09253
FDP56,OUT046,694.0162954
FDS55,OUT046,2225.497126
FDX44,OUT046,1313.476092
FDO44,OUT046,1666.774718
FDT19,OUT046,2674.765896
FDN32,OUT046,2850.931163
FDA20,OUT046,2843.675416
FDR20,OUT046,677.6399632
FDN08,OUT046,1823.309014
FDJ56,OUT046,1510.797286
FDC21,OUT046,1676.112778
FDA43,OUT046,2991.438772
FDY32,OUT046,2510.035221
FDZ08,OUT046,1249.898086
FDG56,OUT046,939.4522502
FDB20,OUT046,1131.296163
FDE08,OUT046,2300.446553
FDT08,OUT046,2272.654935
FDQ31,OUT046,1324.556764
FDL32,OUT046,1751.864767
FDA07,OUT046,1896.857522
FDA55,OUT046,3497.81558
FDI32,OUT046,1728.214826
FDC45,OUT046,2605.876904
FDZ32,OUT046,1617.73527
FDE56,OUT046,990.770985
FDV07,OUT046,1680.381349
FDO08,OUT046,2560.255296
FDQ20,OUT046,577.0143981
FDU55,OUT046,4023.447574
FDV20,OUT046,1992.943803
FDF21,OUT046,2932.721088
FDU20,OUT046,1887.774088
FDW31,OUT046,3056.373947
FDG08,OUT046,2656.572015
FDF44,OUT046,2032.511469
FDL56,OUT046,1311.278657
FDS43,OUT046,2852.453729
FDE33,OUT046,1193.094071
FDH20,OUT046,1488.577339
FDA44,OUT046,863.1968937
FDY07,OUT046,663.974226
FDA36,OUT046,2801.573295
FDD48,OUT046,1710.584879
FDC37,OUT046,1609.263483
FDG12,OUT046,1867.45194
FDW60,OUT046,2739.406414
FDV24,OUT046,2285.59075
FDS12,OUT046,1923.926424
FDW36,OUT046,1602.650179
FDU48,OUT046,2026.77161
FDH12,OUT046,1608.146275
FDY24,OUT046,795.9077145
FDZ59,OUT046,2530.990277
FDQ60,OUT046,1827.70563
FDV12,OUT046,1544.588237
FDQ24,OUT046,3840.322681
FDX48,OUT046,2396.464799
FDR36,OUT046,593.5577463
FDB60,OUT046,2973.501425
FDR12,OUT046,2641.873005
FDJ36,OUT046,1605.046323
FDU60,OUT046,2620.881689
FDD36,OUT046,1783.424822
FDR24,OUT046,1400.722904
FDE36,OUT046,2531.760429
FDI24,OUT046,2677.902738
FDE24,OUT046,2161.937637
FDL36,OUT046,1381.579777
FDZ60,OUT046,1644.179398
FDJ12,OUT046,3182.878013
FDL24,OUT046,2669.065868
FDN48,OUT046,1391.799755
FDO36,OUT046,2741.763859
FDF24,OUT046,1251.023309
FDP36,OUT046,734.1882586
FDM12,OUT046,2913.644452
FDV48,OUT046,1213.910398
FDV36,OUT046,1929.787483
FDI48,OUT046,753.8215076
FDR48,OUT046,2318.492849
FDV60,OUT046,3066.844225
FDZ23,OUT046,2900.387032
FDH48,OUT046,1297.004542
FDW48,OUT046,1190.232791
NCC54,OUT046,3727.343216
NCS41,OUT046,2821.785977
NCH29,OUT046,1457.261264
NCU05,OUT046,1178.563468
NCB54,OUT046,1946.382912
NCB06,OUT046,2461.29503
NCU53,OUT046,2500.67986
NCP41,OUT046,1612.548837
NCW05,OUT046,1636.347789
NCX53,OUT046,2168.878323
NCZ41,OUT046,1923.904165
NCK17,OUT046,583.5906062
NCW29,OUT046,1957.458265
NCR17,OUT046,1725.268806
NCX05,OUT046,1777.089381
NCM41,OUT046,1384.9302
NCZ53,OUT046,2898.115922
NCT53,OUT046,2506.219021
NCX17,OUT046,3576.572547
NCQ17,OUT046,2369.285821
NCR29,OUT046,825.4052509
NCQ05,OUT046,2287.893836
NCN53,OUT046,489.5621976
NCU17,OUT046,1500.247963
NCO29,OUT046,2521.521647
NCJ29,OUT046,1251.479534
NCQ41,OUT046,3017.170931
NCS29,OUT046,4035.878401
NCO53,OUT046,2839.76002
NCZ05,OUT046,1549.3705
NCN29,OUT046,703.5889646
NCD42,OUT046,547.1702006
NCJ17,OUT046,1271.67807
NCS05,OUT046,2021.446911
NCS17,OUT046,1467.501427
NCB42,OUT046,1757.456755
NCR53,OUT046,3444.096241
NCP53,OUT046,3681.716096
NCW53,OUT046,2984.907498
FDU11,OUT046,1791.123305
FDP23,OUT046,3349.382104
FDT59,OUT046,3535.660319
FDQ47,OUT046,541.7666999
FDS59,OUT046,1669.114521
FDY35,OUT046,713.785267
FDV23,OUT046,1884.957473
FDV47,OUT046,1248.200141
FDW35,OUT046,599.2581555
FDQ23,OUT046,1556.143081
FDO23,OUT046,1415.708641
FDT47,OUT046,1464.900736
FDW11,OUT046,893.4178521
FDU47,OUT046,2183.828689
FDR47,OUT046,3004.489506
FDR23,OUT046,2676.665027
FDR11,OUT046,2482.839364
FDT35,OUT046,2633.454649
DRL59,OUT046,787.0561519
DRH11,OUT046,831.4583668
DRL23,OUT046,1614.277975
DRI59,OUT046,3441.680082
DRN59,OUT046,668.0880719
DRH23,OUT046,835.8775586
DRO59,OUT046,1151.820752
DRJ23,OUT046,2929.157551
DRI11,OUT046,1713.808731
DRM23,OUT046,2649.951069
DRQ35,OUT046,1858.154061
DRK59,OUT046,3573.180372
DRJ11,OUT046,2859.1508
DRK23,OUT046,3878.623862
DRM59,OUT046,2339.336572
DRL11,OUT046,2426.682199
DRM35,OUT046,2739.200907
DRL35,OUT046,638.0724228
DRI23,OUT046,2448.481449
FDF33,OUT046,1657.083962
FDJ45,OUT046,533.0353633
FDH09,OUT046,774.8075736
FDH21,OUT046,2396.581204
DRG49,OUT046,3726.449875
DRC24,OUT046,2360.59247
DRB01,OUT046,2870.190271
DRF48,OUT046,2861.030137
DRF60,OUT046,3633.55262
DRD01,OUT046,848.4646288
DRL01,OUT046,3632.834577
DRE13,OUT046,1319.460553
DRA12,OUT046,2183.009591
DRC13,OUT046,1877.58032
DRJ49,OUT046,1988.988751
DRM37,OUT046,3024.06699
DRJ24,OUT046,2850.659159
DRB25,OUT046,1629.910543
DRH25,OUT046,797.9644065
DRL37,OUT046,645.9319905
DRB24,OUT046,2353.251879
DRE60,OUT046,3442.959781
DRJ13,OUT046,2470.005887
DRG25,OUT046,2849.944555
DRA24,OUT046,2567.349874
DRF37,OUT046,4045.216702
DRM49,OUT046,673.476406
DRG13,OUT046,2527.811261
DRJ25,OUT046,740.1577705
DRK01,OUT046,1445.34269
DRB13,OUT046,2919.116157
DRN37,OUT046,2557.58735
DRH37,OUT046,2520.791138
DRK12,OUT046,462.6290078
DRZ11,OUT046,1907.798764
DRD13,OUT046,983.9379751
NCM42,OUT046,1625.946204
NCF19,OUT046,732.4865371
NCE06,OUT046,2452.762907
NCR42,OUT046,460.0880387
NCF18,OUT046,2922.746872
NCD43,OUT046,1577.458825
NCL06,OUT046,4042.165178
NCW42,OUT046,3420.712164
NCI06,OUT046,2748.124488
NCH07,OUT046,2433.69597
NCP14,OUT046,1548.824718
NCN18,OUT046,1684.025912
NCC31,OUT046,2358.179202
NCC55,OUT046,525.4808938
NCZ42,OUT046,3666.430476
NCG55,OUT046,1744.079894
NCK54,OUT046,1780.365113
NCU42,OUT046,2586.152449
NCB07,OUT046,3048.139675
NCG19,OUT046,3631.794057
NCQ18,OUT046,1507.850143
NCL54,OUT046,2650.58028
NCT30,OUT046,701.9875524
NCZ30,OUT046,1847.668217
NCO30,OUT046,2822.881718
NCM54,OUT046,1959.077507
NCT06,OUT046,2529.385645
NCL42,OUT046,3764.712931
NCV18,OUT046,1221.079708
NCA42,OUT046,2395.73533
NCH42,OUT046,3529.480446
NCP30,OUT046,614.5508286
NCP02,OUT046,862.0801457
NCR30,OUT046,1142.423181
NCJ06,OUT046,1840.128763
NCP54,OUT046,1856.364553
NCG18,OUT046,1568.424909
NCK30,OUT046,3884.394153
NCD31,OUT046,2518.288449
NCQ30,OUT046,1816.411134
NCQ02,OUT046,2890.447288
NCU06,OUT046,3538.290771
NCV42,OUT046,1645.342777
NCM06,OUT046,2353.427453
NCW30,OUT046,3959.058037
NCH55,OUT046,1944.324548
NCQ42,OUT046,1972.461591
NCF43,OUT046,2150.401985
NCD55,OUT046,609.5060238
NCE55,OUT046,2682.077346
NCS54,OUT046,2721.502951
NCI55,OUT046,1856.55818
NCM18,OUT046,940.7722405
NCD30,OUT046,1465.036657
NCK18,OUT046,2529.531876
NCO14,OUT046,625.9936804
NCQ54,OUT046,2572.005075
NCB43,OUT046,2879.154973
NCW06,OUT046,2944.047864
NCK06,OUT046,1850.038066
NCO42,OUT046,2215.669208
NCH18,OUT046,3762.553568
NCP42,OUT046,2951.513264
NCH06,OUT046,3776.149154
NCW18,OUT046,3649.795757
NCT54,OUT046,1453.130474
FDG52,OUT046,701.0924298
FDT04,OUT046,608.4676239
FDB53,OUT046,2266.930332
FDQ16,OUT046,1660.201157
FDE28,OUT046,3559.046116
FDS28,OUT046,848.5318295
FDZ40,OUT046,771.6598359
FDG17,OUT046,3781.393903
FDH52,OUT046,946.8066393
FDC05,OUT046,3031.219698
FDR16,OUT046,3278.903554
FDY04,OUT046,2520.018214
FDN52,OUT046,1350.41428
FDJ40,OUT046,1695.786638
FDR40,OUT046,1263.499587
FDK52,OUT046,3493.985931
FDI52,OUT046,1900.520918
FDI53,OUT046,2484.302666
FDF29,OUT046,2034.930228
FDQ52,OUT046,3835.018112
FDK16,OUT046,1457.831483
FDU52,OUT046,2352.825969
FDA52,OUT046,2748.409695
FDX28,OUT046,1458.148403
FDU16,OUT046,1279.271148
FDY28,OUT046,3293.218319
FDF17,OUT046,2985.075687
FDG04,OUT046,2868.00972
FDR52,OUT046,2969.83803
FDW52,OUT046,2548.36782
FDS40,OUT046,541.3552378
FDO28,OUT046,1787.733562
FDD53,OUT046,641.3768062
FDE04,OUT046,2793.651024
FDB29,OUT046,1786.608522
FDF52,OUT046,2792.24964
FDQ04,OUT046,569.8857622
FDL16,OUT046,681.7867239
FDJ52,OUT046,2446.568437
FDZ16,OUT046,2990.596386
FDX52,OUT046,2958.043044
FDG53,OUT046,2153.923608
FDG41,OUT046,1675.312129
FDE16,OUT046,3213.150424
FDS16,OUT046,2262.402434
FDL40,OUT046,1444.036818
FDR03,OUT046,3198.67658
FDT39,OUT046,2295.868319
FDP27,OUT046,2912.989614
FDK27,OUT046,1813.983414
FDN27,OUT046,1814.776426
FDL03,OUT046,3075.997652
FDM51,OUT046,1544.260161
FDM27,OUT046,2460.281785
FDL15,OUT046,2368.675546
FDJ07,OUT046,1783.373611
FDO15,OUT046,1165.644003
FDO51,OUT046,655.5770254
FDQ03,OUT046,3678.888053
FDU27,OUT046,736.9409065
FDG31,OUT046,973.514786
FDU03,OUT046,2828.263254
FDV27,OUT046,1332.507353
FDQ51,OUT046,764.5592953
FDT51,OUT046,1711.41199
FDK55,OUT046,1335.286186
FDP15,OUT046,3964.70528
FDZ51,OUT046,1439.832908
FDU51,OUT046,2784.459855
FDN15,OUT046,2152.906351
FDK15,OUT046,1492.632116
FDY39,OUT046,2856.229383
FDO03,OUT046,3531.106807
FDS39,OUT046,2170.20387
FDR51,OUT046,2305.390978
FDP39,OUT046,776.6264021
FDK43,OUT046,1926.733965
FDJ27,OUT046,1562.98602
FDX03,OUT046,694.4181902
FDW15,OUT046,2307.959861
FDN51,OUT046,4063.263619
FDR27,OUT046,2056.244673
FDS49,OUT046,1144.568298
FDO38,OUT046,1204.518114
FDF50,OUT046,3009.962226
FDI50,OUT046,3565.208883
FDL26,OUT046,2362.71266
FDY13,OUT046,1112.371827
FDY01,OUT046,1773.759859
FDG14,OUT046,2305.286081
FDR13,OUT046,1794.028058
FDD14,OUT046,2820.679161
FDK50,OUT046,2437.549573
FDS37,OUT046,1748.513352
FDV25,OUT046,3373.335662
FDB02,OUT046,2701.636931
FDJ50,OUT046,782.6034794
FDK38,OUT046,2226.48494
FDF14,OUT046,2348.878776
FDL38,OUT046,1377.977821
FDE14,OUT046,1560.123861
FDV01,OUT046,2418.972291
FDQ25,OUT046,2674.618181
FDP13,OUT046,582.3433005
FDV13,OUT046,1333.784846
FDV37,OUT046,3076.681404
FDN50,OUT046,1466.650527
FDW37,OUT046,1405.051215
FDF02,OUT046,1574.901058
FDE50,OUT046,2934.291843
FDF26,OUT046,2359.627497
FDP38,OUT046,725.1821962
FDW01,OUT046,2351.732775
FDR01,OUT046,3057.955538
FDQ01,OUT046,3937.928987
FDK02,OUT046,1789.760761
FDJ02,OUT046,2279.822118
FDX49,OUT046,3603.632043
FDA13,OUT046,564.2710181
FDU49,OUT046,1372.010467
FDC38,OUT046,2042.626063
FDH02,OUT046,1353.748575
FDX01,OUT046,1778.009294
FDG26,OUT046,3953.296647
FDT37,OUT046,3930.415709
FDQ13,OUT046,1258.109137
FDL50,OUT046,1899.032829
FDI26,OUT046,2700.996092
FDX37,OUT046,1523.217762
FDM50,OUT046,893.522446
FDB23,OUT046,3513.777437
FDD23,OUT046,2893.674391
FDF11,OUT046,3729.844039
FDD35,OUT046,1858.000831
FDH35,OUT046,2544.866852
FDC23,OUT046,2754.174743
FDF35,OUT046,1645.914827
FDB11,OUT046,3479.177362
FDE35,OUT046,918.3633968
FDE47,OUT046,1895.787158
FDA34,OUT046,2666.477029
FDF59,OUT046,1940.374646
FDE59,OUT046,529.188966
FDD11,OUT046,3875.584551
FDC59,OUT046,978.0357176
FDM25,OUT046,2680.039838
FDP37,OUT046,1929.751809
FDK25,OUT046,2569.808898
FDP01,OUT046,2397.029772
FDL25,OUT046,1389.795504
FDM13,OUT046,1979.580642
FDO13,OUT046,2471.523
FDL13,OUT046,3622.260819
FDN25,OUT046,886.9603677
FDO37,OUT046,3505.602588
FDW58,OUT045,1719.699404
FDN33,OUT045,1563.411777
FDS10,OUT045,2894.299924
FDV21,OUT045,2010.707933
FDW21,OUT045,1640.421982
FDM22,OUT045,929.5473556
FDL46,OUT045,1890.938089
FDT57,OUT045,3755.115582
FDS46,OUT045,1921.700451
FDE58,OUT045,1884.930169
FDN34,OUT045,2742.387808
FDX09,OUT045,2801.327399
FDG58,OUT045,2495.75172
FDA58,OUT045,3717.470448
FDZ10,OUT045,2049.509186
FDX57,OUT045,1626.423747
FDJ46,OUT045,2761.821095
FDP09,OUT045,3366.786023
FDD22,OUT045,1788.372629
FDW10,OUT045,2786.842059
FDM58,OUT045,1823.483897
FDZ46,OUT045,1749.944052
FDT45,OUT045,893.1994451
FDU09,OUT045,953.9552588
FDO21,OUT045,3578.894152
FDQ45,OUT045,2955.301743
FDM33,OUT045,3455.629663
FDU45,OUT045,1845.632156
FDO46,OUT045,3013.366874
FDB47,OUT045,3279.454132
FDP46,OUT045,1452.401866
FDX33,OUT045,2560.268803
FDS21,OUT045,1088.753787
FDV58,OUT045,3141.753335
FDP21,OUT045,2997.874776
FDR10,OUT045,2613.368528
FDT58,OUT045,2642.110553
FDW33,OUT045,1681.108198
FDN21,OUT045,2563.766186
FDZ09,OUT045,2601.438986
FDU22,OUT045,1915.35453
FDZ33,OUT045,2360.938543
FDE34,OUT045,2870.461676
FDY09,OUT045,2797.759828
FDH46,OUT045,1674.815466
FDS57,OUT045,2261.022603
FDR21,OUT045,2831.788111
FDO58,OUT045,2647.068629
FDM34,OUT045,2087.044907
FDF58,OUT045,1068.742165
FDE46,OUT045,2438.214122
FDJ33,OUT045,2013.382347
FDH22,OUT045,2013.832095
FDK57,OUT045,1919.036266
FDU33,OUT045,782.1485701
FDW22,OUT045,3495.224431
FDI10,OUT045,2758.848221
FDO33,OUT045,1806.17112
FDH10,OUT045,3070.696109
FDV46,OUT045,2243.01218
FDG22,OUT045,692.7402802
FDY58,OUT045,3625.628461
FDK09,OUT045,3595.367775
FDQ57,OUT045,2329.413418
FDY46,OUT045,2973.105968
FDT33,OUT045,2697.95778
FDC10,OUT045,1932.037541
FDC46,OUT045,2942.270279
FDP33,OUT045,4020.91632
FDB58,OUT045,2276.7157
FDU10,OUT045,640.5915227
FDH34,OUT045,2911.100363
FDQ33,OUT045,2407.425429
FDJ34,OUT045,2052.107277
FDV09,OUT045,2384.631421
FDY22,OUT045,2325.111151
FDC58,OUT045,722.0268989
FDR57,OUT045,2490.25084
FDP34,OUT045,2494.737151
FDZ57,OUT045,2096.867163
FDN58,OUT045,3719.53051
FDZ58,OUT045,1971.964059
FDK10,OUT045,2857.455773
FDJ58,OUT045,2780.629411
FDZ21,OUT045,1571.806552
FDW14,OUT045,1445.286011
FDR14,OUT045,854.4310733
FDE52,OUT045,1476.613564
FDZ14,OUT045,1972.756574
FDA14,OUT045,2342.584556
FDB03,OUT045,3811.713785
FDX02,OUT045,3527.942845
FDA03,OUT045,2378.102014
DRK39,OUT045,1319.605093
DRI39,OUT045,922.0737894
FDC15,OUT045,2492.031022
DRH03,OUT045,1530.511467
FDP26,OUT045,1665.973656
FDZ50,OUT045,2933.464829
DRH15,OUT045,716.5701455
DRI03,OUT045,2764.106329
FDA51,OUT045,1830.276744
FDY26,OUT045,3377.940749
FDX27,OUT045,1574.426014
FDA38,OUT045,3785.202831
FDS02,OUT045,3075.716689
DRF15,OUT045,2455.381671
DRG39,OUT045,891.846639
FDA50,OUT045,1525.735342
FDY14,OUT045,4153.659528
FDB15,OUT045,4161.662743
FDC03,OUT045,3117.303148
FDC40,OUT045,1306.039326
FDS26,OUT045,4101.029299
FDA26,OUT045,3444.425052
FDC39,OUT045,3281.322402
FDL39,OUT045,2884.124337
DRG03,OUT045,2449.788662
FDK51,OUT045,4181.149761
FDQ14,OUT045,2373.569167
FDM39,OUT045,2789.733553
FDU38,OUT045,3037.339426
FDV50,OUT045,1955.247863
